age,gender,country,salary,balance,account_type,num_products,has_cr_card,is_active_member,tenure_years,estimated_salary,churn,membership_duration_years
60.0,Male,Germany,49303.11,4917.76,Business,2,1,1,10,69318.0,0,6.049315068493151
54.0,Male,Germany,52016.72,60574.96,Savings,3,1,1,5,43797.14,0,9.315068493150685
47.0,Male,Cambodia,45471.33,40243.64,Savings,3,1,1,5,103422.16,0,1.2876712328767124
27.0,Other,USA,109464.78,62117.4,Business,4,1,1,0,74973.36,0,3.0027397260273974
48.0,Male,Cambodia,46259.4,4840.79,Checking,3,0,1,1,82174.07,1,5.909589041095891
42.0,Female,France,76715.99,30468.5,Checking,4,1,1,1,63325.43,0,9.73972602739726
41.0,Male,Germany,21918.6,46063.39,Checking,3,0,0,0,58932.17,0,4.846575342465753
56.0,Male,India,43025.15,17972.25,Savings,1,0,1,8,58619.28,1,1.895890410958904
38.0,Female,France,80478.04,43319.23,Business,1,0,1,8,101800.34,1,4.750684931506849
58.0,Female,India,56712.93,44878.72,Checking,1,0,1,2,88451.17,0,7.605479452054794
26.0,Male,Germany,23376.51,33529.89,Business,4,1,1,8,68077.27,0,9.084931506849315
59.0,Male,USA,69862.2,44398.8,Business,4,1,0,10,96182.01,0,2.147945205479452
59.0,Female,Cambodia,45442.38,41326.26,Business,3,1,1,8,97351.38,0,1.1479452054794521
19.0,Other,UK,70897.3,21832.49,Savings,1,0,1,6,78773.46,0,7.389041095890411
21.0,Male,France,127194.37,31837.56,Business,2,1,1,4,69881.74,0,5.33972602739726
25.0,Female,Cambodia,69560.98,10020.39,Savings,2,1,1,0,86513.3,1,9.56986301369863
49.0,Male,Cambodia,75304.33,5082.03,Business,4,0,1,2,38874.09,0,5.616438356164384
31.0,Male,Germany,53650.14,40086.64,Business,4,0,0,1,78743.08,0,2.2054794520547945
66.0,Male,Germany,32010.31,-2880.14,Savings,4,0,1,7,39210.3,0,8.92054794520548
30.0,Male,Cambodia,85598.12,30163.25,Checking,4,1,1,4,68236.31,0,6.446575342465754
38.0,Female,France,44854.02,43268.05,Savings,4,1,1,7,35048.42,0,7.7753424657534245
67.0,Female,USA,104836.89,78708.65,Checking,2,0,1,1,3949.4,0,4.750684931506849
35.0,Female,France,51557.31,43535.2,Savings,4,0,1,9,97398.04,0,6.131506849315069
62.0,Male,Cambodia,90383.2,29628.0,Checking,2,0,1,2,26809.28,0,6.835616438356165
57.0,Male,USA,69686.95,47160.9,Business,2,0,1,2,35731.7,0,6.671232876712328
43.0,Female,Germany,46172.72,8756.74,Business,1,1,0,4,69881.14,0,8.912328767123288
49.0,Male,Cambodia,68535.18,55004.05,Savings,3,1,1,9,81710.51,0,8.257534246575343
61.0,Male,Cambodia,42089.47,24900.43,Savings,2,0,1,8,32713.87,0,1.5041095890410958
74.0,Male,France,82618.13,57131.01,Checking,4,1,1,5,90533.96,0,2.515068493150685
72.0,Male,USA,91177.35,43006.92,Checking,2,0,1,2,42883.09,1,8.75068493150685
73.0,Female,India,61225.18,47512.68,Checking,1,0,1,1,63311.17,0,7.394520547945206
70.0,Female,India,93561.91,23922.81,Business,3,1,1,8,59705.82,0,8.723287671232876
69.0,Female,Cambodia,82862.83,11750.04,Checking,4,0,1,2,100145.48,0,2.345205479452055
48.0,Female,USA,133779.91,685.53,Business,3,0,1,8,86769.01,0,5.36986301369863
35.0,Male,India,121877.89,27331.02,Checking,3,0,0,1,107946.45,0,4.295890410958904
52.0,Male,Germany,55436.2,23251.72,Business,3,1,0,4,65686.27,0,3.76986301369863
29.0,Other,Cambodia,67337.63,55236.25,Business,4,0,0,2,106463.43,1,8.468493150684932
68.0,Female,USA,33651.1,14328.11,Savings,4,1,1,6,80804.56,0,3.2
42.0,Male,Germany,79966.14,78878.98,Savings,1,1,0,2,81864.15,0,5.079452054794521
62.0,Male,UK,69730.42,14968.62,Checking,1,0,1,9,52928.73,0,4.326027397260274
48.0,Male,USA,40649.53,16850.35,Checking,2,1,0,1,68278.29,0,9.391780821917807
64.0,Female,India,53359.76,35193.89,Savings,3,0,1,0,81129.19,0,3.621917808219178
69.0,Male,Cambodia,46977.3,28561.8,Business,2,0,1,10,28758.31,0,1.9917808219178081
51.0,Male,UK,69987.41,32842.45,Checking,3,1,0,2,78661.33,0,7.380821917808219
68.0,Female,Cambodia,48373.18,43137.49,Checking,4,0,0,9,93378.43,0,5.887671232876713
20.0,Female,France,59208.01,54653.07,Business,4,1,1,10,108669.22,0,8.76986301369863
63.0,Male,UK,103656.27,11603.45,Checking,4,1,1,7,31820.14,0,1.6054794520547946
56.0,Male,India,44632.88,35392.08,Checking,4,0,0,10,68921.45,0,7.7753424657534245
25.0,Other,India,76885.24,52106.68,Checking,3,0,1,1,8305.76,0,8.205479452054794
49.0,Female,France,45412.52,13117.44,Business,1,0,1,7,81137.17,0,8.512328767123288
60.0,Male,UK,35670.21,90286.73,Savings,3,1,1,1,96472.4,0,6.67945205479452
46.0,Male,Germany,57961.27,81824.97,Checking,1,0,0,10,91737.09,0,1.4602739726027398
39.0,Male,UK,127110.67,33497.24,Checking,4,0,1,0,60743.76,1,9.964383561643835
37.0,Female,Germany,79540.64,12866.83,Checking,3,1,1,6,51916.64,0,1.1232876712328768
23.0,Male,India,71551.32,15441.27,Business,4,0,1,6,84403.48,1,6.602739726027397
60.0,Male,India,46886.2,39674.72,Checking,4,1,1,6,85563.44,0,3.967123287671233
66.0,Male,UK,50385.43,47794.44,Checking,3,1,0,3,54385.3,0,3.0931506849315067
46.0,Male,India,22913.07,-1844.07,Business,3,0,0,9,105000.62,0,7.079452054794521
59.0,Female,Cambodia,104875.9,16080.16,Business,2,1,1,9,50100.02,0,2.9808219178082194
73.0,Male,Cambodia,66722.77,37836.04,Checking,4,0,1,5,41873.62,0,4.1287671232876715
34.0,Male,Cambodia,64548.73,6911.79,Savings,3,0,1,2,95125.54,0,5.164383561643835
48.0,Female,France,65096.19,29058.59,Business,2,1,1,1,51146.11,0,7.104109589041096
70.0,Female,USA,112253.74,43623.94,Savings,3,0,0,2,62078.66,0,3.632876712328767
51.0,Male,Germany,67487.51,31759.62,Savings,1,0,1,4,51974.28,0,3.0383561643835617
55.0,Female,India,55186.68,20314.87,Checking,2,1,0,8,60626.33,0,9.183561643835617
74.0,Male,Germany,104977.79,36740.24,Savings,2,1,1,10,64484.48,0,9.515068493150684
54.0,Female,UK,56758.62,45137.74,Savings,3,0,0,9,-32891.7,0,8.347945205479451
21.0,Female,France,17710.4,16583.14,Checking,2,1,1,4,108800.98,0,1.3232876712328767
19.0,Female,Germany,21824.84,41887.04,Business,2,1,1,9,80433.06,0,8.093150684931507
29.0,Female,India,55207.25,41490.64,Business,3,1,1,3,67794.12,0,7.2904109589041095
52.0,Male,USA,67290.97,45383.6,Savings,1,0,0,8,60308.13,0,6.887671232876713
23.0,Female,Cambodia,80548.64,40257.51,Business,1,0,1,9,59868.22,0,9.487671232876712
73.0,Male,France,37042.44,37601.4,Checking,4,0,1,5,92565.04,1,3.706849315068493
25.0,Female,India,39758.75,29017.89,Savings,4,0,1,5,90192.02,0,1.8575342465753424
38.0,Female,France,87842.85,49459.86,Checking,4,0,1,3,55308.84,1,4.512328767123288
70.0,Other,India,92060.49,33090.88,Checking,4,1,1,0,88285.71,0,6.764383561643836
63.0,Male,UK,108956.55,45701.74,Checking,4,1,1,7,62850.62,0,9.66027397260274
52.0,Male,UK,68788.38,45388.49,Checking,2,1,1,2,69158.05,1,4.35068493150685
65.0,Male,USA,106632.4,16204.62,Savings,1,0,0,2,14386.46,0,5.032876712328767
24.0,Male,USA,65398.55,33943.27,Business,4,1,0,3,72579.93,0,2.8493150684931505
32.0,Male,USA,33479.52,36802.24,Checking,2,1,1,6,133417.77,0,8.449315068493151
62.0,Male,USA,74333.35,43585.28,Savings,4,0,1,6,114764.65,0,6.32054794520548
23.0,Female,Cambodia,67118.59,38574.02,Savings,3,0,1,0,59420.88,0,4.816438356164384
49.0,Male,Germany,67030.45,32757.96,Business,1,0,0,5,87669.19,0,1.7643835616438357
39.0,Other,Germany,22656.46,27207.5,Checking,2,1,0,5,72613.81,0,9.586301369863014
44.0,Male,USA,40744.49,40596.81,Savings,2,0,0,3,58866.32,1,3.0575342465753423
63.0,Male,Germany,101726.99,35591.99,Business,4,1,1,8,58350.07,0,6.147945205479452
32.0,Female,USA,31141.34,4522.61,Checking,1,1,1,7,93291.87,0,7.86027397260274
61.0,Male,France,60238.66,15188.88,Savings,2,0,1,4,53950.46,0,1.3095890410958904
68.0,Female,UK,25090.97,61091.53,Business,1,1,1,0,133346.27,0,9.336986301369864
39.0,Male,India,68448.63,42408.99,Business,3,1,1,3,9419.95,0,1.1123287671232878
59.0,Male,UK,78103.26,27542.31,Business,1,0,1,3,23951.29,1,5.898630136986301
55.0,Male,USA,71699.6,17760.65,Checking,3,1,1,3,61990.92,0,5.336986301369863
74.0,Female,Cambodia,95670.89,24507.05,Savings,4,0,1,10,57484.71,1,2.3205479452054796
26.0,Female,France,46149.29,55490.01,Savings,4,1,1,7,104759.93,0,8.536986301369863
51.0,Female,UK,33543.14,31378.91,Savings,4,1,1,3,16221.13,1,4.83013698630137
53.0,Female,UK,45320.68,51663.94,Business,2,0,1,7,151372.03,1,4.964383561643835
26.0,Male,Germany,26344.23,67553.36,Savings,3,0,0,2,64655.8,0,7.487671232876712
32.0,Male,USA,61969.49,27097.05,Savings,1,0,1,10,83637.76,0,3.282191780821918
62.0,Female,USA,56509.46,9097.88,Savings,1,0,1,3,12852.76,0,8.572602739726028
37.0,Female,India,71938.43,43658.54,Business,4,1,0,0,53756.62,0,2.1315068493150684
25.0,Male,Germany,19593.96,18593.86,Business,1,0,1,5,64079.08,0,5.8191780821917805
45.0,Female,Germany,59674.69,35012.14,Savings,3,1,1,8,75504.99,0,1.926027397260274
68.0,Male,India,90362.02,38370.43,Savings,4,1,0,0,107852.1,0,9.912328767123288
36.0,Female,Germany,74305.74,72143.91,Business,3,1,0,5,54044.05,0,8.134246575342466
74.0,Female,Germany,12611.6,41458.07,Savings,1,0,0,7,69166.29,0,9.956164383561644
33.0,Female,France,59707.28,25857.98,Business,3,1,1,4,73425.71,0,3.5205479452054793
59.0,Female,UK,60321.55,51303.12,Checking,2,0,1,7,-11711.54,0,8.915068493150685
25.0,Female,India,50483.67,59096.91,Checking,4,0,0,1,128670.63,0,2.6082191780821917
50.0,Male,France,103482.41,16542.2,Business,2,0,1,9,77048.15,0,7.347945205479452
27.0,Male,Cambodia,62142.83,60818.34,Business,2,1,1,3,139158.14,1,4.786301369863014
35.0,Other,France,67918.97,80723.37,Checking,3,1,0,8,70079.3,1,3.1095890410958904
52.0,Male,France,58898.41,60372.1,Checking,4,1,1,5,75799.05,0,6.813698630136987
60.0,Male,Germany,71861.27,64010.36,Savings,2,0,1,0,32880.59,0,6.953424657534247
67.0,Male,Cambodia,54577.87,26305.31,Checking,1,1,1,8,112132.08,0,7.726027397260274
57.0,Female,India,50201.86,25478.38,Savings,1,1,1,4,68999.44,0,2.408219178082192
44.0,Female,Germany,94411.33,34224.63,Checking,2,0,1,2,71647.51,0,4.578082191780822
63.0,Female,France,56186.07,23376.41,Savings,1,1,1,8,86442.39,0,9.871232876712329
23.0,Female,USA,81052.3,34895.2,Checking,4,1,0,5,85796.42,0,8.435616438356165
64.0,Female,India,72325.75,11924.9,Business,3,1,1,0,73900.18,1,1.073972602739726
24.0,Female,France,62143.6,15547.52,Checking,1,0,0,0,77371.8,0,3.989041095890411
27.0,Male,France,53970.31,65683.86,Business,1,1,0,1,59387.76,0,3.5397260273972604
32.0,Male,UK,63381.9,67400.78,Business,2,0,1,9,64258.14,0,2.8383561643835615
48.0,Female,France,47490.58,85907.27,Savings,2,0,1,3,64752.08,0,3.5643835616438357
46.0,Other,Germany,84483.22,33661.69,Checking,2,0,1,3,70342.83,0,5.30958904109589
59.0,Male,France,96729.67,35588.66,Checking,1,0,1,0,54605.39,0,8.142465753424657
71.0,Other,India,74475.94,50429.21,Business,2,0,1,9,76638.56,0,7.715068493150685
34.0,Male,USA,95453.94,9472.25,Business,3,0,0,2,44352.93,0,7.057534246575343
68.0,Female,USA,88171.61,15431.46,Savings,2,0,0,9,68816.31,0,1.652054794520548
46.0,Male,Germany,53293.71,3056.66,Checking,4,0,1,9,57115.07,0,3.1835616438356165
66.0,Male,USA,80894.81,51735.79,Savings,2,0,1,8,107054.22,0,2.7205479452054795
61.0,Female,France,27925.85,17777.6,Savings,2,1,1,3,89402.35,0,1.6794520547945206
32.0,Female,USA,64651.72,55032.93,Checking,1,1,1,0,83998.2,1,3.6767123287671235
43.0,Female,France,30441.14,25764.03,Checking,2,1,0,3,80277.12,0,1.4493150684931506
29.0,Female,Cambodia,57258.6,35074.78,Checking,2,1,1,8,70498.56,0,5.638356164383562
42.0,Female,UK,24007.63,31577.1,Business,4,0,1,7,44760.65,0,1.6493150684931508
58.0,Female,India,87357.6,38806.61,Savings,4,1,1,0,89358.03,0,9.997260273972604
22.0,Male,Cambodia,50127.9,25219.64,Business,3,1,1,4,104860.94,0,6.923287671232877
21.0,Male,Germany,82658.06,55793.57,Business,1,1,1,0,45967.48,0,6.668493150684932
65.0,Male,USA,13894.88,42279.76,Checking,3,1,0,6,81758.98,0,7.608219178082192
58.0,Female,Germany,47895.95,37191.1,Checking,2,1,1,3,75864.26,0,7.293150684931507
74.0,Male,France,46732.21,14728.14,Savings,4,0,1,1,28211.41,0,1.978082191780822
48.0,Male,UK,59630.56,61984.79,Checking,3,1,0,10,52478.95,0,9.882191780821918
20.0,Male,India,97700.88,21967.24,Business,4,1,1,2,100732.39,0,2.0246575342465754
70.0,Female,India,101840.42,51174.96,Savings,1,0,1,5,59986.27,0,2.1452054794520548
20.0,Male,UK,54219.2,49579.48,Business,4,0,1,8,78448.56,0,1.8356164383561644
43.0,Male,UK,28493.03,5021.42,Checking,2,0,0,2,70549.26,0,2.6027397260273974
67.0,Female,UK,41397.28,31405.52,Business,2,1,0,9,64781.63,0,9.273972602739725
34.0,Female,USA,71990.23,46596.42,Savings,2,0,1,5,77887.99,0,8.997260273972604
27.0,Male,Cambodia,57293.94,29209.48,Checking,3,1,0,1,50506.3,0,8.26849315068493
19.0,Female,Cambodia,20616.94,32440.62,Business,3,1,1,2,119671.2,0,6.9150684931506845
41.0,Male,Cambodia,47410.19,39340.94,Business,1,0,0,10,69724.88,0,5.36986301369863
28.0,Female,India,92789.35,27480.92,Checking,2,0,0,9,24039.86,0,5.4
41.0,Male,India,67306.4,42143.97,Business,2,1,1,2,26690.75,0,8.210958904109589
40.0,Other,Germany,50280.15,31060.16,Savings,2,0,0,6,45677.51,0,7.734246575342466
49.0,Female,India,48501.06,15589.47,Savings,1,1,1,7,130701.52,0,5.049315068493151
40.0,Male,Germany,73599.01,43111.51,Savings,1,0,1,2,102470.55,0,7.046575342465753
51.0,Female,Germany,63551.52,-13180.8,Checking,3,0,0,4,56226.96,1,4.6
58.0,Male,Germany,79275.4,40245.87,Checking,4,0,1,4,119578.9,0,6.257534246575342
19.0,Female,France,60493.0,18739.05,Savings,4,0,1,1,51467.73,0,9.69041095890411
68.0,Other,Germany,69605.25,7210.38,Savings,1,1,1,8,6176.48,0,4.931506849315069
32.0,Female,France,58795.78,30057.9,Business,2,0,0,5,108711.78,0,6.857534246575343
73.0,Female,USA,93523.76,37772.62,Business,4,0,1,4,62233.57,0,4.717808219178083
38.0,Male,Cambodia,60267.75,-1748.89,Checking,3,1,0,7,45404.08,1,7.235616438356164
52.0,Male,France,54570.24,44531.65,Business,4,0,1,1,102416.54,0,5.449315068493151
22.0,Female,France,65262.11,53793.23,Savings,3,0,0,5,97160.2,1,7.046575342465753
60.0,Female,UK,30860.74,31946.7,Checking,1,1,1,4,69249.94,0,8.273972602739725
44.0,Female,Germany,65521.21,17061.83,Savings,3,1,1,6,31396.71,0,8.605479452054794
41.0,Female,India,102401.1,43682.66,Savings,4,1,0,5,36135.78,0,2.202739726027397
24.0,Female,UK,39784.64,29315.95,Savings,4,1,1,4,77481.53,0,6.942465753424657
23.0,Female,Cambodia,66676.38,52267.0,Checking,3,0,1,3,40128.98,1,6.882191780821918
63.0,Male,France,59412.64,35414.76,Checking,3,1,1,2,97206.73,1,8.476712328767123
50.0,Female,USA,58772.82,-7845.59,Checking,1,0,1,7,30779.57,0,8.673972602739726
66.0,Male,India,58321.81,-11981.87,Checking,1,1,0,10,79028.09,0,7.553424657534246
34.0,Male,USA,77857.72,20791.37,Business,4,1,1,1,27253.7,0,6.6876712328767125
63.0,Male,France,32546.97,44057.99,Savings,1,0,1,4,89835.48,0,8.082191780821917
59.0,Other,USA,77216.84,25153.44,Savings,1,0,0,10,64233.26,0,5.980821917808219
47.0,Male,UK,61728.36,44842.66,Checking,3,1,0,2,62187.52,0,8.419178082191781
25.0,Female,USA,15931.93,21758.49,Savings,2,0,1,0,69662.38,0,2.2356164383561645
57.0,Female,UK,69495.96,76252.45,Business,4,1,1,6,70072.88,0,2.041095890410959
63.0,Female,Germany,62848.0,31240.3,Checking,1,0,1,5,126503.95,0,3.723287671232877
24.0,Female,India,38206.16,40384.19,Business,4,0,1,5,50175.74,0,1.3863013698630138
23.0,Female,USA,64014.29,15828.97,Business,3,1,1,10,88852.91,0,9.58904109589041
21.0,Male,UK,27093.38,26635.99,Business,2,0,0,8,27669.21,0,5.4082191780821915
18.0,Male,France,42882.41,44877.52,Business,3,1,1,2,108505.64,0,7.279452054794521
32.0,Other,Cambodia,60924.39,34076.06,Savings,2,0,1,8,38228.69,1,1.358904109589041
48.0,Male,France,17859.56,-20632.36,Business,3,1,1,4,99042.95,0,2.4904109589041097
42.0,Female,UK,31215.37,44982.06,Savings,2,0,1,4,72080.48,0,6.602739726027397
64.0,Female,India,34952.96,47182.98,Checking,2,0,0,5,31648.19,0,7.016438356164383
50.0,Male,Germany,61979.31,49616.67,Checking,3,0,1,9,140012.98,0,1.4657534246575343
69.0,Female,Germany,71033.48,56987.89,Savings,1,1,0,2,45095.66,0,7.2465753424657535
52.0,Female,India,37679.94,38615.07,Business,1,0,0,2,82744.61,1,4.142465753424657
72.0,Male,Cambodia,36276.73,82911.68,Business,1,1,1,5,88847.54,1,5.1506849315068495
22.0,Other,USA,63452.8,39671.93,Business,2,1,1,4,53325.91,0,7.3863013698630136
53.0,Male,Germany,42494.03,39473.5,Business,4,0,1,9,66920.63,0,8.76986301369863
34.0,Female,India,105718.01,57416.76,Savings,3,1,1,3,50972.89,0,6.646575342465753
70.0,Male,Germany,64609.78,7444.77,Savings,1,1,0,0,44219.98,0,1.9013698630136986
69.0,Female,Germany,55745.87,29589.96,Checking,4,0,0,2,85729.65,0,3.802739726027397
46.0,Female,Germany,85220.8,23707.17,Checking,3,1,1,4,71135.64,0,3.2164383561643834
25.0,Female,UK,73626.11,30248.48,Checking,4,0,1,5,81251.67,0,3.4657534246575343
51.0,Female,India,16558.89,50616.08,Savings,1,0,0,1,55845.59,0,8.501369863013698
57.0,Female,Cambodia,42604.72,9358.98,Checking,3,0,0,7,118258.42,0,5.528767123287671
18.0,Male,Cambodia,48830.34,34764.85,Business,4,0,0,5,99359.44,1,6.413698630136986
46.0,Female,Cambodia,59701.22,15565.19,Savings,1,0,1,1,74501.64,0,5.1945205479452055
53.0,Female,USA,75678.37,29636.83,Savings,4,1,1,10,117432.84,0,9.032876712328767
68.0,Female,Cambodia,33246.2,39735.83,Checking,3,1,1,9,86227.4,0,4.336986301369863
54.0,Male,USA,58014.81,56206.27,Savings,3,1,0,1,58959.13,0,5.117808219178082
46.0,Female,Cambodia,102481.66,41249.3,Business,3,1,1,2,99495.29,0,2.96986301369863
22.0,Female,India,60726.51,23696.98,Business,2,0,1,6,56461.21,0,5.1287671232876715
70.0,Female,UK,42642.61,58944.36,Checking,3,0,1,9,96235.8,0,1.3205479452054794
49.0,Female,Cambodia,26644.71,47307.26,Savings,3,1,1,5,143527.79,0,2.202739726027397
69.0,Male,Germany,47827.45,-3833.01,Savings,4,0,0,8,49222.67,0,1.1013698630136985
41.0,Female,Germany,33031.29,51759.33,Business,1,1,1,2,79455.04,0,2.3123287671232875
36.0,Female,Cambodia,50135.0,36298.31,Business,4,0,1,9,125036.39,0,3.1890410958904107
29.0,Male,UK,73554.59,34342.5,Business,1,1,1,4,66906.46,0,5.53972602739726
69.0,Female,France,60923.98,58808.59,Savings,1,1,1,0,83167.39,0,2.293150684931507
18.0,Female,India,47999.62,30913.79,Checking,4,0,1,7,71768.3,1,7.227397260273973
24.0,Male,UK,15232.93,52882.98,Business,4,1,1,9,80881.58,1,6.315068493150685
34.0,Male,Germany,80799.88,60547.79,Business,3,1,0,4,62069.12,0,8.597260273972603
51.0,Male,India,51187.95,36244.34,Business,1,1,0,5,63649.32,0,1.5506849315068494
60.0,Male,Cambodia,62699.67,43947.28,Checking,2,0,1,9,45648.33,1,2.23013698630137
34.0,Male,Germany,49776.09,44249.62,Business,2,0,1,2,25136.09,1,5.126027397260274
46.0,Other,France,26652.03,14112.02,Business,4,1,1,2,82979.83,0,8.64931506849315
39.0,Female,India,37300.89,22171.77,Savings,4,0,0,1,58449.96,0,7.556164383561644
55.0,Male,Cambodia,59632.32,9808.42,Checking,1,0,0,4,131945.67,0,3.9616438356164383
71.0,Female,India,67464.31,68720.54,Savings,4,1,1,5,63630.78,1,7.676712328767123
60.0,Female,India,42901.66,1485.07,Savings,3,0,1,2,89060.15,0,5.3863013698630136
67.0,Male,Cambodia,51089.05,44445.24,Checking,1,1,1,4,70719.41,0,2.5095890410958903
67.0,Male,Cambodia,79490.73,17475.83,Savings,4,0,1,9,28704.45,0,3.3589041095890413
71.0,Male,UK,36521.19,9572.75,Business,2,1,1,10,76501.46,0,5.712328767123288
59.0,Male,India,60322.05,34239.81,Business,1,0,1,0,69925.06,0,7.389041095890411
22.0,Female,Cambodia,43489.01,30511.32,Checking,4,0,1,6,126867.92,0,2.506849315068493
47.0,Female,Germany,88212.76,42909.93,Business,4,0,0,8,92459.4,1,5.526027397260274
40.0,Female,Germany,47334.86,-8989.2,Business,3,0,1,2,-4508.26,0,6.471232876712329
72.0,Male,Cambodia,76550.15,31228.75,Savings,4,1,1,9,71910.74,0,6.063013698630137
38.0,Female,USA,85376.71,17468.75,Savings,4,1,1,3,76753.96,0,6.745205479452054
73.0,Female,India,98537.02,60530.35,Savings,3,1,1,8,122194.32,0,7.087671232876712
43.0,Other,France,26167.2,43186.1,Business,2,0,1,2,39712.21,0,9.23013698630137
71.0,Male,USA,25047.24,24849.84,Checking,2,0,1,3,40148.02,1,3.3123287671232875
64.0,Female,India,89130.49,63425.87,Business,2,0,1,9,76496.17,0,9.978082191780821
37.0,Female,Cambodia,44576.81,32918.84,Checking,3,0,1,0,69016.83,0,3.032876712328767
40.0,Female,UK,-20924.84,40411.57,Checking,1,0,1,7,116906.47,1,7.945205479452055
38.0,Female,Germany,22062.56,35237.74,Savings,3,1,1,7,41983.25,0,2.408219178082192
38.0,Male,USA,39307.51,63407.85,Checking,3,1,0,8,55598.38,0,2.073972602739726
18.0,Female,USA,64529.81,26963.98,Business,1,1,1,10,23329.66,0,9.764383561643836
32.0,Male,Cambodia,67891.08,15381.63,Business,3,0,1,1,20341.33,0,7.884931506849315
34.0,Male,USA,99532.87,66851.18,Savings,2,1,1,8,35777.52,0,2.7424657534246575
31.0,Female,Germany,35592.44,46865.16,Business,2,0,1,4,129432.69,0,5.556164383561644
36.0,Male,France,82932.3,50365.92,Checking,4,0,1,0,50963.93,0,1.6
67.0,Other,France,69426.76,76654.25,Business,4,1,0,0,83876.18,0,8.865753424657534
23.0,Male,France,60794.01,45553.41,Checking,3,1,1,2,70778.8,0,8.32054794520548
62.0,Male,Cambodia,50549.16,19340.25,Business,1,0,0,0,56595.9,0,1.0575342465753426
66.0,Female,USA,77300.9,25375.42,Business,1,0,1,3,74746.06,0,7.747945205479452
23.0,Male,India,102198.49,19844.21,Checking,2,1,0,2,57068.22,1,5.49041095890411
70.0,Female,USA,41862.75,51939.0,Business,4,0,1,9,93847.04,0,5.854794520547945
71.0,Male,Cambodia,70522.28,53396.2,Checking,1,0,0,5,36230.43,0,1.389041095890411
